model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,energy_prefill_nj,energy_decode_nj,prefill_time_s,decode_time_s,power_prefill_w,power_decode_w,power_overall_w,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A5,24.893107698639923,20940906456045.9,13344464928.0,14876992.0,recompute,master-diff,pim,pim,5933666394614.007,15006129632495.732,1110259481.9727316,167520.25215680333,435.6243000012743,19.40435900103782,1.1122524529196102e-05,5.420637442029612,0.001837360620429669,677120.0,468640.0,1,31,5690128658473.735,15250777796304.74,5.64143732758043,19.251670371059493,1008.6310151236207,792.1794578007535,841.2331119746065,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14876992.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A6,24.893107698639923,20940906456045.9,13344464928.0,14876992.0,recompute,master-diff,pim,dynamic,5933666394614.007,15006129632495.732,1110259481.9727316,167520.25215680333,435.6243000012743,19.40435900103782,1.1122524529196102e-05,5.420637442029612,0.001837360620429669,677120.0,468640.0,1,31,5690128658473.735,15250777796304.74,5.64143732758043,19.251670371059493,1008.6310151236207,792.1794578007535,841.2331119746065,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14876992.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A1,22.039942317152445,28688734811994.8,23029350400.0,3118080.0,no-reuse-physical,private,pim,gpu,6457882911148.525,22228935848329.504,1916041953.2752638,10419.175424012756,,18.728156069894336,2.188906039885396,1.0460014284608337,0.0001142774224341538,2708480.0,0.0,4,0,20030470989283.332,8658263823015.766,5.479406593893479,16.560535723258965,3655.591284575646,522.8251046767404,1301.670140473461,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3118080.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A2,43.13371830885852,6100694510545.419,3023946383360.0,7792.0,recompute,none,gpu,gpu,5849102171449.972,,251592339095.55746,,,33.05389703099186,,0.0,0.0,682880.0,0.0,4,0,963934634698.3442,5136759875847.235,43.13371830885852,0.0,22.347589600231096,,141.43678657289553,4,4,1536.0,,,,,,dag,supervisor,,
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3,19.59204839773301,9422029267182.945,12450532454.0,2079046.0,recompute,naive,pim,gpu,5018960335987.879,4402033044184.387,1035884300.1686969,2591.856176000201,184.65279999988448,18.359357534814073,1.3903155661638037e-06,1.1819266302214606,2.8427455250731258e-05,682880.0,0.0,4,0,682154869027.1342,8739874398210.594,2.890284910033237,16.701763487699772,236.01647943395645,523.2905138817938,480.9108815938391,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2079046.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3a,19.5904078140729,9424872129508.385,12450532454.0,2079046.0,recompute,naive-mask,pim,gpu,5018960335987.879,4404875906525.79,1035884300.1686969,2591.856176000201,137.54880000010746,18.359357534814073,1.3903155661638037e-06,1.1826412465414962,2.8427455250731258e-05,682880.0,0.0,4,0,682154869027.1342,8742717260504.893,2.890284910033237,16.700122904039663,236.01647943395645,523.5121508231583,481.09627012144,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2079046.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3b,19.481324043315364,9428890486189.443,12450532454.0,3307846.0,recompute,naive,pim,gpu,5018960335987.879,4408894254439.558,1035884300.1686969,11281.92977600561,184.65279999988448,18.359357534814073,1.3903155661638037e-06,1.0711069630058099,0.0001237401044152397,682880.0,0.0,4,0,682154869027.1342,8746735617156.454,2.890284910033237,16.591039133282127,236.01647943395645,527.1963706968925,483.9963888093521,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3307846.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A4,19.47307930463734,9431275933789.879,12450532454.0,3221126.0,recompute,master-diff,pim,gpu,5018960335987.879,4411279702781.267,1035884300.1686969,10702.591536014703,40.88310000002312,18.359357534814073,1.3903155661638037e-06,1.070057063341371,0.00011738592780398027,682880.0,0.0,4,0,682154869027.1342,8749121064774.798,2.8866994020468106,16.58637990259053,236.30963048783434,527.4882835288442,484.3238085896309,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3221126.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A4b,19.47307930463734,9431275933789.879,12450532454.0,3221126.0,recompute,master-diff,pim,gpu,5018960335987.879,4411279702781.267,1035884300.1686969,10702.591536014703,40.88310000002312,18.359357534814073,1.3903155661638037e-06,1.070057063341371,0.00011738592780398027,682880.0,0.0,4,0,682154869027.1342,8749121064774.798,2.8866994020468106,16.58637990259053,236.30963048783434,527.4882835288442,484.3238085896309,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3221126.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A5,19.40452566647695,9467625893961.97,3662154854.0,3243926.0,recompute,master-diff,pim,pim,5015292159013.34,4452029032249.652,304691283.8492959,11394.455088010065,41.30820000002617,18.30175902272649,1.3903155661638037e-06,1.0883676859126397,0.0001249742810259963,677120.0,5760.0,1,3,718504829197.084,8749121064774.798,2.8181457638832996,16.58637990259365,254.95658826639652,527.4882835287451,487.90813322059915,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3243926.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A6,19.40452566647695,9467625893961.97,3662154854.0,3243926.0,recompute,master-diff,pim,dynamic,5015292159013.34,4452029032249.652,304691283.8492959,11394.455088010065,41.30820000002617,18.30175902272649,1.3903155661638037e-06,1.0883676859126397,0.0001249742810259963,677120.0,5760.0,1,3,718504829197.084,8749121064774.798,2.8181457638832996,16.58637990259365,254.95658826639652,527.4882835287451,487.90813322059915,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3243926.0
LLAMA-65B,private,8,wl_private.json,32,A1,83.4741775708521,281609818660986.75,224500121600.0,17489920.0,no-reuse-physical,private,pim,gpu,25529861205124.816,256061278956976.62,18678410117.864075,83353.40339085179,,47.021418357312236,25.76310770522151,9.940403570142854,0.0009142193794700246,26583040.0,0.0,32,0,235960959453164.84,45648859252270.26,57.77655565810416,25.69762191274795,4084.026068453723,1776.3845778128207,3373.6159715015933,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17489920.0
LLAMA-65B,private,8,wl_private.json,32,A2,358.92501599380614,37871979973180.48,28675785359360.0,55728.0,recompute,none,gpu,gpu,35486154631277.234,,2385825341898.9297,,,263.3390647959809,,0.0,0.0,21438080.0,0.0,32,0,25517330708074.938,12354649265100.123,358.92501599380614,0.0,71.09376491193159,,105.515019253587,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-65B,private,8,wl_private.json,32,A3,137.63017106116249,69214877763607.61,159476637728.0,8537952.0,recompute,naive,pim,gpu,27877952190135.09,41323657087153.88,13268456259.713085,23034.26995239449,7500.823699995224,125.68316952837732,1.1122524529196102e-05,11.040107800513857,0.00025263966587591797,21438080.0,0.0,32,0,23113114678287.87,46101763085598.555,110.49500282934783,27.13516823181466,209.17791833522588,1698.9672845125938,502.9048298780992,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8537952.0
LLAMA-65B,private,8,wl_private.json,32,A3a,137.32586204111757,69195925341275.61,159476637728.0,8537952.0,recompute,naive-mask,pim,gpu,27877952190135.09,41304704671263.98,13268456259.713085,23034.26995239449,1342.48770000496,125.68316952837732,1.1122524529196102e-05,11.043715579359668,0.00025263966587591797,21438080.0,0.0,32,0,23113114678287.87,46082810663433.12,110.49500282934783,26.83085921176975,209.17791833522588,1717.530187897159,503.8812377566378,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8537952.0
LLAMA-65B,private,8,wl_private.json,32,A3b,136.66576559201815,69281660307447.95,159476637728.0,18634592.0,recompute,naive,pim,gpu,27877952190135.09,41390439532715.516,13268456259.713085,107617.65298938393,7500.823699995224,125.68316952837732,1.1122524529196102e-05,10.074774596454873,0.0011803494510612374,21438080.0,0.0,32,0,23113114678287.87,46168545612633.4,110.49500282934814,26.17076276267001,209.17791833522529,1764.1268629162096,506.9423202462511,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,18634592.0
LLAMA-65B,private,8,wl_private.json,32,A4,136.28219842335938,69261793053401.4,159476637728.0,18274352.0,recompute,master-diff,pim,gpu,27877952190135.09,41370572288946.59,13268456259.713085,106458.97651032063,420.3499999995028,125.68316952837732,1.1122524529196102e-05,10.045243819369158,0.0011676410978509978,21438080.0,0.0,32,0,23113114678287.87,46148678360787.87,110.46099930234016,25.82119912101922,209.24231017524582,1787.23993972927,508.2233325752516,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,18274352.0
LLAMA-65B,private,8,wl_private.json,32,A4b,136.28219842335938,69261793053401.4,159476637728.0,18274352.0,recompute,master-diff,pim,gpu,27877952190135.09,41370572288946.59,13268456259.713085,106458.97651032063,420.3499999995028,125.68316952837732,1.1122524529196102e-05,10.045243819369158,0.0011676410978509978,21438080.0,0.0,32,0,23113114678287.87,46148678360787.87,110.46099930234016,25.82119912101922,209.24231017524582,1787.23993972927,508.2233325752516,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,18274352.0
LLAMA-65B,private,8,wl_private.json,32,A5,128.29985405319903,229356042582118.28,179579150368.0,102672192.0,recompute,master-diff,pim,pim,21680180218387.867,207660918863762.12,14940985311.360909,2530509.4670814173,2480.818599988908,43.43360148866795,1.1122524529196102e-05,84.11584880510914,0.027754605109429283,677120.0,20760960.0,1,31,187017172091349.75,42338870570523.39,103.20550835266847,25.094345700530553,1812.0851791387379,1687.1876667271802,1787.6563015186027,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,102672192.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A1,39.85494529519368,108537662618778.98,100391321600.0,9524480.0,no-reuse-physical,private,pim,gpu,12720658072203.367,95808651946446.06,8352557957.348536,44281.495551946966,,25.762336911667308,9.383794885256398,4.373690084103384,0.000485679045351269,11818240.0,0.0,17,0,86990425697618.2,21547236907109.3,23.72401245993612,16.13093283525756,3666.7669874361736,1335.7712865813478,2723.317315200734,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9524480.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A2,119.89571555345128,9025678555173.594,12646964264960.0,29792.0,recompute,none,gpu,gpu,7973451128329.578,,1052227426844.6016,,,77.73916800357739,,0.0,0.0,1025920.0,0.0,17,0,2210723622715.385,6814954932458.838,119.89571555345128,0.0,18.438720787564854,,75.27940855526079,17,2,256.0,,,,,,dag,supervisor,,
LLAMA-65B,reduce,8,wl_reduce.json,17,A3,21.502984783534462,22680854092919.64,52782040578.0,4797202.0,recompute,naive,pim,gpu,4600584198380.564,18075878415142.215,4391465776.162356,12235.387151908148,752.8624000011439,16.916790700639755,5.908841156146541e-06,4.37247072070163,0.00013419761634734506,1025920.0,0.0,17,0,1131457105753.6602,21549396986680.094,5.352053457067006,16.150931326467457,211.40616677878126,1334.2510441714196,1054.7770145048473,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4797202.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A3a,21.49156498485368,22712125578256.453,52782040578.0,4797202.0,recompute,naive-mask,pim,gpu,4600584198380.564,18107149900906.06,4391465776.162356,12235.387151908148,232.7472000008597,16.916790700639755,5.908841156146541e-06,4.387056682058726,0.00013419761634734506,1025920.0,0.0,17,0,1131457105753.6602,21580668471902.32,5.352053457067006,16.139511527786674,211.40616677878126,1337.1326904626483,1056.7925413650878,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4797202.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A3b,21.51210183443541,22710235833486.527,52782040578.0,5758482.0,recompute,naive,pim,gpu,4600584198380.564,18105260118971.33,4391465776.162356,49448.81691233552,752.8624000011439,16.916790700639755,5.908841156146541e-06,4.381179614991653,0.000542354179601256,1025920.0,0.0,17,0,1131457105753.6602,21578778727855.55,5.352053457066978,16.160048377368433,211.40616677878236,1335.3164683637863,1055.6958129090488,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5758482.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A4,21.41760455739127,22739448953441.883,52782040578.0,5655042.0,recompute,master-diff,pim,gpu,4600584198380.564,18134473241608.965,4391465776.162356,46841.79483223676,57.23250000040707,16.916790700639755,5.908841156146541e-06,4.321492426776286,0.0005137603848524183,1025920.0,0.0,17,0,1131457105753.6602,21607991847089.85,5.337078020528349,16.080526536862923,211.99935646465417,1343.7365870797696,1061.717658130654,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5655042.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A4b,21.41760455739127,22739448953441.883,52782040578.0,5655042.0,recompute,master-diff,pim,gpu,4600584198380.564,18134473241608.965,4391465776.162356,46841.79483223676,57.23250000040707,16.916790700639755,5.908841156146541e-06,4.321492426776286,0.0005137603848524183,1025920.0,0.0,17,0,1131457105753.6602,21607991847089.85,5.337078020528349,16.080526536862923,211.99935646465417,1343.7365870797696,1061.717658130654,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5655042.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A5,18.07586288172621,12025399982095.115,9207154178.0,7086322.0,recompute,master-diff,pim,pim,4469085871272.028,7555547986772.584,766035227.5904083,88602.19419176532,76.20400000034968,15.12522109757162,5.908841156146541e-06,2.9151633725474655,0.0009717880698215867,677120.0,348800.0,1,16,4386703366033.334,7638696615902.825,4.857675908562053,13.218186973164157,903.0457051079527,577.8929161322252,665.2739103399701,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,7086322.0
LLAMA-65B,reduce,8,wl_reduce.json,17,A6,18.07586288172621,12025399982095.115,9207154178.0,7086322.0,recompute,master-diff,pim,dynamic,4469085871272.028,7555547986772.584,766035227.5904083,88602.19419176532,76.20400000034968,15.12522109757162,5.908841156146541e-06,2.9151633725474655,0.0009717880698215867,677120.0,348800.0,1,16,4386703366033.334,7638696615902.825,4.857675908562053,13.218186973164157,903.0457051079527,577.8929161322252,665.2739103399701,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,7086322.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A1,80.37804944290441,221790797921177.38,198266060800.0,19048960.0,no-reuse-physical,private,pim,gpu,25204352822138.816,196569949268282.1,16495736259.336779,88562.99110254364,,51.17747221162858,19.420919554442232,9.11779947006098,0.0009713580906858452,23329280.0,0.0,34,0,177210454763548.16,44580343196700.26,47.745764483758606,32.63228495914581,3711.5429332758677,1366.142249999131,2759.3453618045787,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,19048960.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A2,243.6763280891673,17395163643503.951,26350305935360.0,59664.0,recompute,none,gpu,gpu,15202818189681.39,,2192345453822.2158,,,155.84197497136125,,0.0,0.0,1068160.0,0.0,34,0,3486110740951.8374,13909052902556.764,243.6763280891673,0.0,14.306316778034269,,71.38634999924417,34,4,16896.0,,,,,,dag,supervisor,,
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A3,39.289598388524944,46988094639788.78,109046696514.0,9534626.0,recompute,naive,pim,gpu,8209100970192.329,38769920954875.69,9072685150.587976,24187.72865651514,4011.998300028609,29.333641515490086,1.1817682312269377e-05,9.391590860306415,0.0002652907905790447,1068160.0,0.0,34,0,1271138799269.545,45716955838409.97,6.217138303735794,33.07246008478915,204.45721764074878,1382.3270395127436,1195.9423503171336,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9534626.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A3a,39.079394116175614,46827946723472.25,109046696514.0,9534626.0,recompute,naive-mask,pim,gpu,8209100970192.329,38609773043048.23,9072685150.587976,24187.72865651514,600.1071000033314,29.333641515490086,1.1817682312269377e-05,9.351981146758579,0.0002652907905790447,1068160.0,0.0,34,0,1271138799269.545,45556807923084.99,6.217138303735794,32.86225581243981,204.45721764074878,1386.2958216593192,1198.2771939672775,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9534626.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A3b,39.291731297657876,47058443571546.01,109046696514.0,13532066.0,recompute,naive,pim,gpu,8209100970192.329,38840269799409.33,9072685150.587976,113288.13953199828,4011.998300028609,29.333641515490086,1.1817682312269377e-05,9.392746513110938,0.001242543296538558,1068160.0,0.0,34,0,1271138799269.545,45787304773711.36,6.217138303735794,33.07459299392208,204.45721764074878,1384.3648743349743,1197.6678557391817,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13532066.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A4,38.92538599105086,46893571420221.67,109046696514.0,13217506.0,recompute,master-diff,pim,gpu,8209100970192.329,38675397658832.445,9072685150.587976,107304.66177339126,180.1450000028979,29.333641515490086,1.1817682312269377e-05,9.218059498135709,0.0011769165662166713,1068160.0,0.0,34,0,1271138799269.545,45622432623161.39,6.185914944325379,32.739471046725484,205.48921391743647,1393.499380550451,1204.7040826005614,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13217506.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A4b,38.92538599105086,46893571420221.67,109046696514.0,13217506.0,recompute,master-diff,pim,gpu,8209100970192.329,38675397658832.445,9072685150.587976,107304.66177339126,180.1450000028979,29.333641515490086,1.1817682312269377e-05,9.218059498135709,0.0011769165662166713,1068160.0,0.0,34,0,1271138799269.545,45622432623161.39,6.185914944325379,32.739471046725484,205.48921391743647,1393.499380550451,1204.7040826005614,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13217506.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A5,32.31069473014716,22551275858298.188,13129517634.0,14819986.0,recompute,master-diff,pim,pim,8050955927633.2295,14499227397938.533,1092375867.1093533,154274.50958166845,213.6957000029302,27.142972358731846,1.1817682312269377e-05,5.111568622474754,0.0016920814348889074,677120.0,391040.0,1,33,4867433694760.871,17683842161368.33,5.295902810247988,27.014791919899174,919.0942260764311,654.5984960314412,697.9508192764716,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14819986.0
LLAMA-65B,supervisor,8,wl_supervisor_D4.json,34,A6,32.31069473014716,22551275858298.188,13129517634.0,14819986.0,recompute,master-diff,pim,dynamic,8050955927633.2295,14499227397938.533,1092375867.1093533,154274.50958166845,213.6957000029302,27.142972358731846,1.1817682312269377e-05,5.111568622474754,0.0016920814348889074,677120.0,391040.0,1,33,4867433694760.871,17683842161368.33,5.295902810247988,27.014791919899174,919.0942260764311,654.5984960314412,697.9508192764716,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14819986.0
LLAMA-7B,C-hi,8,wl_C64.json,32,A1,795.1068078749464,114805478784123.94,634078101504.0,6995968.0,no-reuse-physical,private,pim,gpu,4080895909207.233,110717988326319.0,6594412255.790195,133365.44542707287,,38.619804876201954,500.28330094446613,254.03159838571338,0.05851004028603574,19021824.0,0.0,32,0,111403105391234.72,3402373393100.387,534.8478591284882,260.2589487464583,208.28933591089125,13.073031338549459,144.39000854609765,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6995968.0
