model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA-65B,N-lo,8,wl_N4.json,8,A3b,14.045994495417542,12128437163646.254,25576083976.0,3866328.0,recompute,naive,pim,gpu,3144570968509.7954,8981738228705.87,2127930186.7937357,28863.996992052766,7407.686399999362,11.49661257589737,2.7806311323168043e-06,2.093424625870715,0.0003165800596671965,854400.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3866328.0
LLAMA-65B,N-lo,8,wl_N4.json,8,A4,13.664492962948627,12154228498584.389,25576083976.0,3502808.0,recompute,master-diff,pim,gpu,3144570968509.7954,9007529574394.229,2127930186.7937357,25523.749952159917,62.29440000002479,11.49661257589737,2.7806311323168043e-06,2.079229329071983,0.00027994426014456904,854400.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3502808.0
LLAMA-65B,N-lo,8,wl_N4.json,8,A4b,13.664492962948627,12154228498584.389,25576083976.0,3502808.0,recompute,master-diff,pim,gpu,3144570968509.7954,9007529574394.229,2127930186.7937357,25523.749952159917,62.29440000002479,11.49661257589737,2.7806311323168043e-06,2.079229329071983,0.00027994426014456904,854400.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3502808.0
LLAMA-65B,N-lo,8,wl_N4.json,8,A5,12.411012278568775,7554967993623.407,5908730376.0,4231368.0,recompute,master-diff,pim,pim,3092720090969.3174,4461756249592.834,491606367.274986,46790.616128648864,75.77490000004552,10.83318682444939,2.7806311323168043e-06,1.5538249616255575,0.0005131990572828006,677120.0,177280.0,1,7,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4231368.0
LLAMA-65B,N-lo,8,wl_N4.json,8,A6,12.411012278568775,7554967993623.407,5908730376.0,4231368.0,recompute,master-diff,pim,dynamic,3092720090969.3174,4461756249592.834,491606367.274986,46790.616128648864,75.77490000004552,10.83318682444939,2.7806311323168043e-06,1.5538249616255575,0.0005131990572828006,677120.0,177280.0,1,7,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4231368.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A1,83.4741775708521,281609818660986.75,224500121600.0,17489920.0,no-reuse-physical,private,pim,gpu,25529861205124.816,256061278956976.62,18678410117.864075,83353.40339085179,,47.021418357312236,25.76310770522151,9.940403570142854,0.0009142193794700246,26583040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17489920.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A2,256.78530707921846,16463530197013.703,28675785359360.0,55728.0,recompute,none,gpu,gpu,14077704855113.639,,2385825341898.949,,,161.19935588132705,,0.0,0.0,1449600.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3,36.812654348703425,47883569893702.86,118540230688.0,8541232.0,recompute,naive,pim,gpu,6469502413899.477,41404204853568.56,9862547193.828981,23034.26995239449,55274.90430003674,23.54346061295012,1.1122524529196102e-05,10.11005065528693,0.00025263966587591797,1449600.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,34.168623208811844,48269251496458.17,118540230688.0,8541232.0,recompute,naive-mask,pim,gpu,6469502413899.477,41789886511185.664,9862547193.828981,23034.26995239449,994.8146999972473,23.54346061295012,1.1122524529196102e-05,10.18002399548054,0.00025263966587591797,1449600.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,36.74414123901229,47966011722549.68,118540230688.0,14704432.0,recompute,naive,pim,gpu,6469502413899.477,41486646580281.31,9862547193.828981,127450.93555020627,55274.90430003674,23.54346061295012,1.1122524529196102e-05,10.040392296720952,0.0013978807159744403,1449600.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,14704432.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4,33.759921025395045,48338992922196.586,118540230688.0,12946992.0,recompute,master-diff,pim,gpu,6469502413899.477,41859627852005.875,9862547193.828981,111365.24723028993,400.56830000110506,23.54346061295012,1.1122524529196102e-05,9.800065312697765,0.0012214530310156325,1449600.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,33.759921025395045,48338992922196.586,118540230688.0,12946992.0,recompute,master-diff,pim,gpu,6469502413899.477,41859627852005.875,9862547193.828981,111365.24723028993,400.56830000110506,23.54346061295012,1.1122524529196102e-05,9.800065312697765,0.0012214530310156325,1449600.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A5,26.693755771801086,24722306117183.24,15833522208.0,16121152.0,recompute,master-diff,pim,pim,6175165456710.454,18545823104813.395,1317349047.668714,204016.05452462655,472.3527000014712,19.76614978743131,1.1122524529196102e-05,6.848961164995083,0.0022376462529040504,677120.0,772480.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,16121152.0
LLAMA-65B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A6,26.693755771801086,24722306117183.24,15833522208.0,16121152.0,recompute,master-diff,pim,dynamic,6175165456710.454,18545823104813.395,1317349047.668714,204016.05452462655,472.3527000014712,19.76614978743131,1.1122524529196102e-05,6.848961164995083,0.0022376462529040504,677120.0,772480.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,16121152.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A1,39.342124492179344,105498794466482.77,97874739200.0,9524480.0,no-reuse-physical,private,pim,gpu,12483694749567.32,93006956496446.67,8143178301.653877,44281.495551946966,,25.415135299570522,9.226564294885804,4.373690083935503,0.00048567904535126906,11511040.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,9524480.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A2,118.01828142710818,8670414615387.721,12646964264960.0,29792.0,recompute,none,gpu,gpu,7618187188544.004,,1052227426844.5977,,,75.8617338772311,,0.0,0.0,707840.0,0.0,17,0,17,2,4096.0,,,,,,dag,supervisor,,
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A3,19.790096850571373,22874088397874.945,52130628128.0,4735872.0,recompute,naive,pim,gpu,4245314621423.2515,18624436493616.0,4337268260.331866,11950.039295922516,1569.5359000044414,15.039356574336166,5.908841156146541e-06,4.4983577432802875,0.00013106792362644067,707840.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4735872.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A3a,19.699977324358873,22781221559727.88,52130628128.0,4735872.0,recompute,naive-mask,pim,gpu,4245314621423.2515,18531569657169.375,4337268260.331866,11950.039295922516,230.16950000200805,15.039356574336166,5.908841156146541e-06,4.475206536878336,0.00013106792362644067,707840.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4735872.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A3b,19.802351516513575,22907365309724.863,52130628128.0,6394752.0,recompute,naive,pim,gpu,4245314621423.2515,18657713363621.586,4337268260.331866,54096.896256474785,1569.5359000044414,15.039356574336166,5.908841156146541e-06,4.5101501429110025,0.0005933342720786539,707840.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6394752.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A4,19.63789102670319,22812204251654.465,52130628128.0,6250192.0,recompute,master-diff,pim,gpu,4245314621423.2515,18562552309889.42,4337268260.331866,51191.15289643579,79.76890000037908,15.039356574336166,5.908841156146541e-06,4.420209872680977,0.000561464105020929,707840.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6250192.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A4b,19.63789102670319,22812204251654.465,52130628128.0,6250192.0,recompute,master-diff,pim,gpu,4245314621423.2515,18562552309889.42,4337268260.331866,51191.15289643579,79.76890000037908,15.039356574336166,5.908841156146541e-06,4.420209872680977,0.000561464105020929,707840.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6250192.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A5,16.421020564091453,9031644439278.281,6601458208.0,6371792.0,recompute,master-diff,pim,pim,4226307868501.615,4804787274695.801,549241322.8861243,54881.09184047231,81.37180000042424,14.740908776944034,5.908841156146541e-06,1.6534304918029363,0.0006019353222045651,677120.0,30720.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,6371792.0
LLAMA-65B,broadcast,8,wl_broadcast.json,17,A6,16.421020564091453,9031644439278.281,6601458208.0,6371792.0,recompute,master-diff,pim,dynamic,4226307868501.615,4804787274695.801,549241322.8861243,54881.09184047231,81.37180000042424,14.740908776944034,5.908841156146541e-06,1.6534304918029363,0.0006019353222045651,677120.0,30720.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,6371792.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A1,83.4741775708521,281609818660986.75,224500121600.0,17489920.0,no-reuse-physical,private,pim,gpu,25529861205124.816,256061278956976.62,18678410117.864075,83353.40339085179,,47.021418357312236,25.76310770522151,9.940403570142854,0.0009142193794700246,26583040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17489920.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A2,263.8759644376246,17815124168908.133,28675785359360.0,55728.0,recompute,none,gpu,gpu,15429298827007.898,,2385825341898.949,,,168.2900132397373,,0.0,0.0,2664960.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3,45.78040965468046,48986146722459.48,121029287968.0,8541232.0,recompute,naive,pim,gpu,7821096385805.7705,41154980588279.516,10069636759.52501,23034.26995239449,87990.60400011892,30.63411797135507,1.1122524529196102e-05,10.34306676030096,0.00025263966587591797,2664960.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,41.68337341784289,51288865131893.12,121029287968.0,8541232.0,recompute,naive-mask,pim,gpu,7821096385805.7705,43457699084949.695,10069636759.52501,23034.26995239449,995.1991999972337,30.63411797135507,1.1122524529196102e-05,10.595800763390887,0.00025263966587591797,2664960.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,45.429176302545144,49067673734576.06,121029287968.0,14683952.0,recompute,naive,pim,gpu,7821096385805.7705,41236507491940.45,10069636759.52501,126292.25906953818,87990.60400011892,30.63411797135507,1.1122524529196102e-05,9.990700870925073,0.0013851723627522192,2664960.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,14683952.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4,41.276239491990836,51358606555735.45,121029287968.0,12946992.0,recompute,master-diff,pim,gpu,7821096385805.7705,43527440425117.65,10069636759.52501,111365.24723028993,401.51550000106,30.63411797135507,1.1122524529196102e-05,10.217382202770827,0.0012214530310156325,2664960.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,41.276239491990836,51358606555735.45,121029287968.0,12946992.0,recompute,master-diff,pim,gpu,7821096385805.7705,43527440425117.65,10069636759.52501,111365.24723028993,401.51550000106,30.63411797135507,1.1122524529196102e-05,10.217382202770827,0.0012214530310156325,2664960.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A5,34.18233969997615,40624196301767.2,25789751328.0,21134512.0,recompute,master-diff,pim,pim,7101493011329.616,33520557236900.613,2145707310.4526944,349999.2639863825,621.9907000017439,21.160549469733017,1.1122524529196102e-05,12.900874934215018,0.003838788782999568,677120.0,1987840.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,21134512.0
LLAMA-65B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A6,34.18233969997615,40624196301767.2,25789751328.0,21134512.0,recompute,master-diff,pim,dynamic,7101493011329.616,33520557236900.613,2145707310.4526944,349999.2639863825,621.9907000017439,21.160549469733017,1.1122524529196102e-05,12.900874934215018,0.003838788782999568,677120.0,1987840.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,21134512.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A1,83.4741775708521,281609818660986.75,224500121600.0,17489920.0,no-reuse-physical,private,pim,gpu,25529861205124.816,256061278956976.62,18678410117.864075,83353.40339085179,,47.021418357312236,25.76310770522151,9.940403570142854,0.0009142193794700246,26583040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17489920.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A2,255.17916727002768,16116295326361.027,28675785359360.0,55728.0,recompute,none,gpu,gpu,13730469984461.057,,2385825341898.949,,,159.5932160721344,,0.0,0.0,1145760.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3,33.35819374383831,47605222626499.555,117917966368.0,8541232.0,recompute,naive,pim,gpu,6122267543235.816,41473144265697.02,9810774802.404285,23034.26995239449,18408.421600006684,21.93732080378149,1.1122524529196102e-05,10.107128209319725,0.00025263966587591797,1145760.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,32.33552879799817,47436783014037.305,117917966368.0,8541232.0,recompute,naive-mask,pim,gpu,6122267543235.816,41304704671670.7,9810774802.404285,23034.26995239449,994.3287999971232,21.93732080378149,1.1122524529196102e-05,9.955167903329732,0.00025263966587591797,1145760.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,8541232.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,33.15369483541606,47682003053642.49,117917966368.0,13690512.0,recompute,naive,pim,gpu,6122267543235.816,41549924599532.9,9810774802.404285,120280.49330891484,18408.421600006684,21.93732080378149,1.1122524529196102e-05,9.901562696752167,0.0013192353699251955,1145760.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,13690512.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4,32.03388501334367,47506524439017.28,117917966368.0,12946992.0,recompute,master-diff,pim,gpu,6122267543235.816,41374446012186.54,9810774802.404285,111365.24723028993,400.33790000110264,21.93732080378149,1.1122524529196102e-05,9.68225484343292,0.0012214530310156325,1145760.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,32.03388501334367,47506524439017.28,117917966368.0,12946992.0,recompute,master-diff,pim,gpu,6122267543235.816,41374446012186.54,9810774802.404285,111365.24723028993,400.33790000110264,21.93732080378149,1.1122524529196102e-05,9.68225484343292,0.0012214530310156325,1145760.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12946992.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A5,24.893107698639923,20940906456045.9,13344464928.0,14876992.0,recompute,master-diff,pim,pim,5933666394614.007,15006129632495.732,1110259481.9727316,167520.25215680333,435.6243000012743,19.40435900103782,1.1122524529196102e-05,5.420637442029612,0.001837360620429669,677120.0,468640.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14876992.0
LLAMA-65B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A6,24.893107698639923,20940906456045.9,13344464928.0,14876992.0,recompute,master-diff,pim,dynamic,5933666394614.007,15006129632495.732,1110259481.9727316,167520.25215680333,435.6243000012743,19.40435900103782,1.1122524529196102e-05,5.420637442029612,0.001837360620429669,677120.0,468640.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14876992.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A1,22.039942317152445,28688734811994.8,23029350400.0,3118080.0,no-reuse-physical,private,pim,gpu,6457882911148.525,22228935848329.504,1916041953.2752638,10419.175424012756,,18.728156069894336,2.188906039885396,1.0460014284608337,0.0001142774224341538,2708480.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3118080.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A2,43.13371830885852,6100694510545.419,3023946383360.0,7792.0,recompute,none,gpu,gpu,5849102171449.972,,251592339095.55746,,,33.05389703099186,,0.0,0.0,682880.0,0.0,4,0,4,4,1536.0,,,,,,dag,supervisor,,
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3,19.59204839773301,9422029267182.945,12450532454.0,2079046.0,recompute,naive,pim,gpu,5018960335987.879,4402033044184.387,1035884300.1686969,2591.856176000201,184.65279999988448,18.359357534814073,1.3903155661638037e-06,1.1819266302214606,2.8427455250731258e-05,682880.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2079046.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3a,19.5904078140729,9424872129508.385,12450532454.0,2079046.0,recompute,naive-mask,pim,gpu,5018960335987.879,4404875906525.79,1035884300.1686969,2591.856176000201,137.54880000010746,18.359357534814073,1.3903155661638037e-06,1.1826412465414962,2.8427455250731258e-05,682880.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2079046.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A3b,19.481324043315364,9428890486189.443,12450532454.0,3307846.0,recompute,naive,pim,gpu,5018960335987.879,4408894254439.558,1035884300.1686969,11281.92977600561,184.65279999988448,18.359357534814073,1.3903155661638037e-06,1.0711069630058099,0.0001237401044152397,682880.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3307846.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A4,19.47307930463734,9431275933789.879,12450532454.0,3221126.0,recompute,master-diff,pim,gpu,5018960335987.879,4411279702781.267,1035884300.1686969,10702.591536014703,40.88310000002312,18.359357534814073,1.3903155661638037e-06,1.070057063341371,0.00011738592780398027,682880.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3221126.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A4b,19.47307930463734,9431275933789.879,12450532454.0,3221126.0,recompute,master-diff,pim,gpu,5018960335987.879,4411279702781.267,1035884300.1686969,10702.591536014703,40.88310000002312,18.359357534814073,1.3903155661638037e-06,1.070057063341371,0.00011738592780398027,682880.0,0.0,4,0,4,4,1536.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3221126.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A5,19.40452566647695,9467625893961.97,3662154854.0,3243926.0,recompute,master-diff,pim,pim,5015292159013.34,4452029032249.652,304691283.8492959,11394.455088010065,41.30820000002617,18.30175902272649,1.3903155661638037e-06,1.0883676859126397,0.0001249742810259963,677120.0,5760.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3243926.0
LLAMA-65B,pipeline,8,wl_pipeline_D4.json,4,A6,19.40452566647695,9467625893961.97,3662154854.0,3243926.0,recompute,master-diff,pim,dynamic,5015292159013.34,4452029032249.652,304691283.8492959,11394.455088010065,41.30820000002617,18.30175902272649,1.3903155661638037e-06,1.0883676859126397,0.0001249742810259963,677120.0,5760.0,1,3,4,4,1536.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3243926.0
LLAMA-65B,private,8,wl_private.json,32,A1,83.4741775708521,281609818660986.75,224500121600.0,17489920.0,no-reuse-physical,private,pim,gpu,25529861205124.816,256061278956976.62,18678410117.864075,83353.40339085179,,47.021418357312236,25.76310770522151,9.940403570142854,0.0009142193794700246,26583040.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,17489920.0
